Image name,Position,Region type,ID,Area [pixels],Perimeter [pixels],Eccentricity,Orientation [radians],Solidity,Extent,Major Axis Length [pixels],Minor Axis Length [pixels],Equivalent Diameter [pixels],Part_ID,Num_voids
img05.bmp,top_left,void,8,418,81.012,0.538,1.19,0.952,0.645,26.284,22.153,23.07,16,43
img05.bmp,top_left,void,9,389,84.184,0.758,0.276,0.933,0.589,29.23,19.058,22.255,16,43
img05.bmp,top_left,void,10,361,88.912,0.909,-0.847,0.933,0.446,35.148,14.668,21.439,16,43
img05.bmp,top_left,void,11,514,91.74,0.66,0.992,0.964,0.595,30.9,23.219,25.582,16,43
img05.bmp,top_left,void,12,417,109.255,0.952,0.197,0.905,0.483,44.539,13.689,23.042,16,43
img05.bmp,top_left,void,13,316,98.184,0.967,0.178,0.878,0.479,42.343,10.865,20.059,16,43
img05.bmp,top_left,void,14,411,95.598,0.906,-1.307,0.911,0.541,37.494,15.885,22.876,16,43
img05.bmp,top_left,void,15,203,70.391,0.951,-0.95,0.906,0.396,30.648,9.504,16.077,16,43
img05.bmp,top_left,void,16,676,110.569,0.783,-1.313,0.947,0.589,39.167,24.347,29.338,16,43
img05.bmp,top_left,void,17,680,119.397,0.883,-1.162,0.934,0.521,45.388,21.318,29.425,16,43
img05.bmp,top_left,void,18,326,78.184,0.881,0.624,0.964,0.549,31.091,14.697,20.373,16,43
img05.bmp,top_left,void,19,198,62.142,0.929,-0.068,0.943,0.762,26.771,9.912,15.878,16,43
img05.bmp,top_left,void,20,679,118.912,0.882,-1.188,0.942,0.551,45.349,21.389,29.403,16,43
img05.bmp,top_left,void,21,484,87.841,0.411,0.372,0.953,0.64,27.352,24.931,24.824,16,43
img05.bmp,top_left,void,22,437,84.426,0.754,0.971,0.948,0.624,30.381,19.94,23.588,16,43
img05.bmp,top_left,void,23,459,91.355,0.79,0.552,0.939,0.612,32.891,20.147,24.175,16,43
img05.bmp,top_left,void,24,441,85.598,0.78,1.466,0.952,0.656,31.061,19.43,23.696,16,43
img05.bmp,top_left,void,25,405,87.841,0.858,1.19,0.94,0.558,33.326,17.114,22.708,16,43
img05.bmp,top_left,void,26,105,42.728,0.856,0.035,0.929,0.686,16.848,8.72,11.562,16,43
img05.bmp,top_left,void,27,510,94.426,0.562,0.503,0.948,0.628,29.724,24.582,25.482,16,43
img05.bmp,top_left,void,28,154,55.456,0.909,-0.226,0.917,0.583,22.641,9.439,14.003,16,43
img05.bmp,top_left,void,29,435,86.77,0.779,0.594,0.962,0.621,31.219,19.594,23.534,16,43
img05.bmp,top_left,void,30,456,85.255,0.633,-0.358,0.96,0.633,28.716,22.224,24.096,16,43
img05.bmp,top_left,void,31,501,91.598,0.693,0.311,0.954,0.652,31.454,22.677,25.257,16,43
img05.bmp,top_left,void,32,389,91.983,0.908,0.984,0.931,0.437,36.662,15.343,22.255,16,43
img05.bmp,top_left,void,33,563,99.255,0.759,0.958,0.964,0.613,35.226,22.941,26.774,16,43
img05.bmp,top_left,void,34,33,24.728,0.984,0.6,0.805,0.306,15.454,2.75,6.482,16,43
img05.bmp,top_left,void,35,257,68.284,0.858,1.387,0.959,0.656,26.583,13.663,18.089,16,43
img05.bmp,top_left,void,36,169,55.698,0.844,-1.256,0.914,0.549,21.025,11.261,14.669,16,43
img05.bmp,top_left,void,37,147,56.627,0.934,1.518,0.925,0.653,24.412,8.709,13.681,16,43
img05.bmp,top_left,void,38,302,75.012,0.814,1.324,0.938,0.613,26.955,15.639,19.609,16,43
img05.bmp,top_left,void,39,225,67.941,0.924,1.262,0.926,0.554,28.321,10.856,16.926,16,43
img05.bmp,top_left,void,40,178,56.284,0.842,-1.239,0.922,0.578,21.486,11.582,15.054,16,43
img05.bmp,top_left,void,41,41,24.971,0.952,0.902,0.911,0.414,13.128,4.034,7.225,16,43
img05.bmp,top_left,void,42,23,19.864,0.961,1.169,0.852,0.511,10.417,2.87,5.412,16,43
img05.bmp,top_left,void,43,60,37.521,0.971,1.363,0.87,0.556,18.383,4.379,8.74,16,43
img05.bmp,bottom_left,part,0,37085,4304.899,0.126,-0.383,0.733,0.717,280.728,278.492,217.297,17,43
img05.bmp,bottom_left,void,1,157,52.627,0.731,1.349,0.929,0.604,18.418,12.559,14.139,17,43
img05.bmp,bottom_left,void,2,145,55.213,0.925,-1.274,0.901,0.549,22.943,8.718,13.587,17,43
img05.bmp,bottom_left,void,3,345,87.841,0.898,-1.351,0.91,0.518,33.86,14.93,20.959,17,43
img05.bmp,bottom_left,void,4,274,73.456,0.861,-1.433,0.923,0.612,27.839,14.164,18.678,17,43
img05.bmp,bottom_left,void,5,213,61.284,0.845,0.95,0.934,0.563,23.675,12.643,16.468,17,43
img05.bmp,bottom_left,void,6,64,37.456,0.97,0.918,0.928,0.388,18.498,4.52,9.027,17,43
img05.bmp,bottom_left,void,7,265,79.355,0.936,-1.37,0.908,0.541,32.753,11.564,18.369,17,43
img05.bmp,bottom_left,void,8,424,82.184,0.344,0.272,0.94,0.652,25.163,23.628,23.235,17,43
img05.bmp,bottom_left,void,9,438,84.669,0.505,0.894,0.952,0.601,26.615,22.973,23.615,17,43
img05.bmp,bottom_left,void,10,52,35.213,0.974,0.626,0.839,0.364,17.284,3.909,8.137,17,43
img05.bmp,bottom_left,void,11,410,88.184,0.745,0.086,0.911,0.601,29.874,19.915,22.848,17,43
img05.bmp,bottom_left,void,12,391,90.569,0.88,-0.864,0.924,0.45,34.296,16.279,22.312,17,43
img05.bmp,bottom_left,void,13,512,91.497,0.611,0.905,0.946,0.61,30.04,23.782,25.532,17,43
img05.bmp,bottom_left,void,14,451,111.462,0.947,0.19,0.897,0.484,45.394,14.527,23.963,17,43
img05.bmp,bottom_left,void,15,316,98.77,0.968,0.183,0.868,0.479,42.579,10.647,20.059,17,43
img05.bmp,bottom_left,void,16,10,9.243,0.912,-0.448,0.833,0.5,5.66,2.324,3.568,17,43
img05.bmp,bottom_left,void,17,405,92.184,0.891,-1.339,0.929,0.576,35.669,16.18,22.708,17,43
img05.bmp,bottom_left,void,18,218,71.391,0.935,-1.0,0.908,0.425,29.835,10.549,16.66,17,43
img05.bmp,bottom_left,void,19,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128,17,43
img05.bmp,bottom_left,void,20,658,108.569,0.755,-1.33,0.941,0.603,37.556,24.639,28.945,17,43
img05.bmp,bottom_left,void,21,642,114.326,0.887,-1.157,0.94,0.553,44.399,20.505,28.591,17,43
img05.bmp,bottom_left,void,22,189,62.385,0.931,-0.118,0.896,0.661,26.367,9.615,15.513,17,43
img05.bmp,bottom_left,void,23,288,81.012,0.918,0.58,0.9,0.451,32.281,12.776,19.149,17,43
img05.bmp,bottom_left,void,24,657,117.326,0.887,-1.134,0.928,0.533,44.841,20.727,28.923,17,43
img05.bmp,bottom_left,void,25,474,87.841,0.266,-0.105,0.944,0.627,26.304,25.359,24.567,17,43
img05.bmp,bottom_left,void,26,424,91.598,0.838,0.582,0.924,0.565,33.364,18.193,23.235,17,43
img05.bmp,bottom_left,void,27,389,79.355,0.803,0.936,0.965,0.651,29.777,17.748,22.255,17,43
img05.bmp,bottom_left,void,28,86,36.314,0.795,-0.134,0.935,0.683,13.988,8.485,10.464,17,43
img05.bmp,bottom_left,void,29,392,83.012,0.803,1.489,0.945,0.645,30.127,17.939,22.341,17,43
img05.bmp,bottom_left,void,30,480,90.669,0.387,0.69,0.947,0.612,27.292,25.163,24.722,17,43
img05.bmp,bottom_left,void,31,349,84.598,0.891,1.18,0.921,0.529,32.904,14.941,21.08,17,43
img05.bmp,bottom_left,void,32,139,53.077,0.916,-0.306,0.891,0.504,21.82,8.73,13.303,17,43
img05.bmp,bottom_left,void,33,374,84.391,0.816,0.636,0.921,0.534,30.222,17.49,21.822,17,43
img05.bmp,bottom_left,void,34,414,84.669,0.614,-0.566,0.941,0.591,27.322,21.556,22.959,17,43
img05.bmp,bottom_left,void,35,462,88.669,0.57,0.334,0.941,0.592,28.444,23.367,24.254,17,43
img05.bmp,bottom_left,void,36,324,85.705,0.915,0.995,0.92,0.422,34.264,13.826,20.311,17,43
img05.bmp,bottom_left,void,37,489,96.326,0.822,0.984,0.948,0.549,35.058,19.964,24.952,17,43
img05.bmp,bottom_left,void,38,208,63.698,0.904,1.402,0.916,0.642,26.249,11.227,16.274,17,43
img05.bmp,bottom_left,void,39,118,48.835,0.916,-1.202,0.894,0.511,20.289,8.159,12.257,17,43
img05.bmp,bottom_left,void,40,101,48.385,0.953,1.455,0.863,0.574,21.719,6.552,11.34,17,43
img05.bmp,bottom_left,void,41,230,66.698,0.871,1.422,0.924,0.632,25.94,12.731,17.113,17,43
img05.bmp,bottom_left,void,42,122,48.835,0.894,-1.26,0.891,0.528,19.322,8.658,12.463,17,43
img05.bmp,bottom_left,void,43,153,59.698,0.946,1.288,0.905,0.535,25.324,8.215,13.957,17,43
img05.bmp,top_right,part,0,35158,4480.325,0.081,0.884,0.711,0.694,278.735,277.828,211.576,18,47
img05.bmp,top_right,void,1,123,44.385,0.824,1.45,0.932,0.724,17.152,9.72,12.514,18,47
img05.bmp,top_right,void,2,111,45.556,0.903,-1.377,0.888,0.617,18.897,8.129,11.888,18,47
img05.bmp,top_right,void,3,312,86.184,0.936,-1.377,0.91,0.527,35.47,12.473,19.931,18,47
img05.bmp,top_right,void,4,206,62.385,0.868,1.567,0.924,0.66,24.276,12.067,16.195,18,47
img05.bmp,top_right,void,5,136,52.284,0.92,0.9,0.913,0.472,22.117,8.643,13.159,18,47
img05.bmp,top_right,void,6,254,82.941,0.954,-1.346,0.891,0.49,34.894,10.412,17.983,18,47
img05.bmp,top_right,void,7,384,79.255,0.502,0.92,0.941,0.591,24.945,21.578,22.112,18,47
img05.bmp,top_right,void,8,420,84.083,0.626,1.076,0.938,0.579,27.461,21.41,23.125,18,47
img05.bmp,top_right,void,9,326,78.527,0.824,0.313,0.918,0.592,28.635,16.244,20.373,18,47
img05.bmp,top_right,void,10,445,98.569,0.899,-0.93,0.933,0.454,38.114,16.72,23.803,18,47
img05.bmp,top_right,void,11,476,88.083,0.688,0.852,0.954,0.608,30.059,21.826,24.618,18,47
img05.bmp,top_right,void,12,439,98.426,0.904,-1.336,0.905,0.536,38.408,16.438,23.642,18,47
img05.bmp,top_right,void,13,300,95.355,0.965,0.218,0.87,0.476,40.841,10.646,19.544,18,47
img05.bmp,top_right,void,14,92,47.698,0.968,-0.509,0.852,0.354,22.525,5.62,10.823,18,47
img05.bmp,top_right,void,15,217,83.284,0.976,0.206,0.871,0.476,37.287,8.143,16.622,18,47
img05.bmp,top_right,void,16,268,83.255,0.947,-0.99,0.921,0.399,34.756,11.133,18.472,18,47
img05.bmp,top_right,void,17,716,114.569,0.773,-1.337,0.941,0.588,40.012,25.37,30.193,18,47
img05.bmp,top_right,void,18,665,115.983,0.869,-1.142,0.935,0.533,43.733,21.624,29.098,18,47
img05.bmp,top_right,void,19,41,27.314,0.948,-0.285,0.872,0.569,13.106,4.152,7.225,18,47
img05.bmp,top_right,void,20,403,88.426,0.874,0.721,0.944,0.534,34.393,16.712,22.652,18,47
img05.bmp,top_right,void,21,646,114.912,0.875,-1.171,0.947,0.549,43.495,21.026,28.679,18,47
img05.bmp,top_right,void,22,416,84.77,0.586,0.168,0.933,0.646,26.856,21.757,23.015,18,47
img05.bmp,top_right,void,23,468,87.598,0.757,1.04,0.949,0.646,31.397,20.506,24.411,18,47
img05.bmp,top_right,void,24,569,100.426,0.734,0.727,0.952,0.612,34.785,23.623,26.916,18,47
img05.bmp,top_right,void,25,37,27.621,0.979,-0.03,0.949,0.881,15.15,3.075,6.864,18,47
img05.bmp,top_right,void,26,31,24.036,0.975,-0.122,0.795,0.596,13.678,3.068,6.283,18,47
img05.bmp,top_right,void,27,430,85.598,0.778,1.48,0.937,0.64,30.705,19.297,23.399,18,47
img05.bmp,top_right,void,28,434,94.083,0.863,1.245,0.919,0.524,35.031,17.668,23.507,18,47
img05.bmp,top_right,void,29,16,13.036,0.925,-0.134,0.941,0.762,7.267,2.762,4.514,18,47
img05.bmp,top_right,void,30,458,88.426,0.595,0.144,0.935,0.611,28.659,23.025,24.148,18,47
img05.bmp,top_right,void,31,532,94.669,0.68,0.76,0.953,0.611,31.955,23.428,26.026,18,47
img05.bmp,top_right,void,32,432,85.255,0.718,-0.444,0.947,0.6,29.461,20.511,23.453,18,47
img05.bmp,top_right,void,33,85,42.971,0.956,-0.288,0.867,0.497,19.694,5.768,10.403,18,47
img05.bmp,top_right,void,34,449,89.841,0.724,0.099,0.928,0.585,30.568,21.088,23.91,18,47
img05.bmp,top_right,void,35,418,94.569,0.898,1.002,0.935,0.459,37.179,16.387,23.07,18,47
img05.bmp,top_right,void,36,627,106.326,0.734,1.048,0.95,0.605,36.385,24.722,28.255,18,47
img05.bmp,top_right,void,37,85,45.87,0.97,0.575,0.833,0.363,21.852,5.332,10.403,18,47
img05.bmp,top_right,void,38,261,68.77,0.839,1.411,0.942,0.621,26.161,14.227,18.23,18,47
img05.bmp,top_right,void,39,146,50.87,0.858,-1.143,0.924,0.562,19.887,10.217,13.634,18,47
img05.bmp,top_right,void,40,33,26.385,0.966,0.821,0.805,0.367,13.018,3.384,6.482,18,47
img05.bmp,top_right,void,41,157,62.006,0.95,1.53,0.882,0.646,26.747,8.377,14.139,18,47
img05.bmp,top_right,void,42,302,71.113,0.788,1.395,0.974,0.674,26.367,16.242,19.609,18,47
img05.bmp,top_right,void,43,235,68.184,0.904,1.273,0.94,0.54,27.719,11.874,17.298,18,47
img05.bmp,top_right,void,44,151,51.456,0.843,-1.164,0.921,0.581,19.758,10.628,13.866,18,47
img05.bmp,top_right,void,45,73,35.799,0.916,0.835,0.912,0.51,15.682,6.295,9.641,18,47
img05.bmp,top_right,void,46,39,25.278,0.944,1.31,0.886,0.65,12.56,4.129,7.047,18,47
img05.bmp,top_right,void,47,73,41.314,0.971,1.379,0.901,0.64,19.937,4.777,9.641,18,47
img05.bmp,bottom_right,part,0,35716,4384.828,0.144,-0.214,0.718,0.702,280.557,277.621,213.249,19,45
img05.bmp,bottom_right,void,1,189,59.456,0.833,1.219,0.931,0.587,22.22,12.31,15.513,19,45
img05.bmp,bottom_right,void,2,167,57.627,0.88,-1.263,0.888,0.584,22.436,10.647,14.582,19,45
img05.bmp,bottom_right,void,3,434,98.048,0.9,-1.425,0.918,0.544,38.019,16.577,23.507,19,45
img05.bmp,bottom_right,void,4,276,70.87,0.791,-1.517,0.92,0.624,25.467,15.571,18.746,19,45
img05.bmp,bottom_right,void,5,186,59.113,0.895,0.84,0.925,0.517,24.028,10.718,15.389,19,45
img05.bmp,bottom_right,void,6,338,92.184,0.938,-1.408,0.904,0.528,37.381,12.936,20.745,19,45
img05.bmp,bottom_right,void,7,419,81.598,0.495,0.56,0.959,0.645,25.867,22.483,23.097,19,45
img05.bmp,bottom_right,void,8,464,86.912,0.637,0.9,0.953,0.593,29.059,22.395,24.306,19,45
img05.bmp,bottom_right,void,9,351,80.527,0.835,0.252,0.929,0.616,30.107,16.555,21.14,19,45
img05.bmp,bottom_right,void,10,507,103.397,0.872,-0.946,0.937,0.469,38.576,18.908,25.407,19,45
img05.bmp,bottom_right,void,11,497,90.669,0.659,0.837,0.952,0.612,30.316,22.812,25.156,19,45
img05.bmp,bottom_right,void,12,167,63.012,0.946,-0.535,0.888,0.393,27.044,8.785,14.582,19,45
img05.bmp,bottom_right,void,13,235,85.456,0.977,0.19,0.914,0.548,38.848,8.279,17.298,19,45
img05.bmp,bottom_right,void,14,315,97.77,0.966,0.199,0.882,0.477,41.887,10.829,20.027,19,45
img05.bmp,bottom_right,void,15,319,89.841,0.937,-1.052,0.911,0.426,36.34,12.714,20.153,19,45
img05.bmp,bottom_right,void,16,462,100.669,0.899,-1.356,0.918,0.537,38.898,17.038,24.254,19,45
img05.bmp,bottom_right,void,17,727,113.74,0.747,-1.376,0.95,0.611,39.33,26.136,30.424,19,45
img05.bmp,bottom_right,void,18,655,114.569,0.877,-1.1,0.938,0.538,43.912,21.111,28.879,19,45
img05.bmp,bottom_right,void,19,66,33.314,0.93,-0.19,0.88,0.629,15.618,5.731,9.167,19,45
img05.bmp,bottom_right,void,20,402,90.083,0.9,0.683,0.944,0.499,36.099,15.755,22.624,19,45
img05.bmp,bottom_right,void,21,655,115.154,0.878,-1.121,0.928,0.538,44.056,21.06,28.879,19,45
img05.bmp,bottom_right,void,22,572,106.326,0.807,0.69,0.93,0.559,37.475,22.15,26.987,19,45
img05.bmp,bottom_right,void,23,399,80.184,0.61,-0.124,0.943,0.648,26.527,21.027,22.539,19,45
img05.bmp,bottom_right,void,24,458,88.426,0.797,0.991,0.948,0.607,32.314,19.537,24.148,19,45
img05.bmp,bottom_right,void,25,31,26.414,0.987,-0.104,0.861,0.738,15.451,2.5,6.283,19,45
img05.bmp,bottom_right,void,26,69,38.728,0.957,-0.169,0.852,0.519,18.465,5.336,9.373,19,45
img05.bmp,bottom_right,void,27,406,84.669,0.554,-0.189,0.935,0.56,26.473,22.033,22.736,19,45
img05.bmp,bottom_right,void,28,397,88.426,0.868,1.223,0.936,0.547,33.587,16.696,22.483,19,45
img05.bmp,bottom_right,void,29,404,82.77,0.789,1.545,0.944,0.686,30.084,18.473,22.68,19,45
img05.bmp,bottom_right,void,30,488,93.255,0.762,0.805,0.944,0.58,32.707,21.163,24.927,19,45
img05.bmp,bottom_right,void,31,28,21.45,0.968,-0.298,0.8,0.509,12.065,3.03,5.971,19,45
img05.bmp,bottom_right,void,32,381,81.497,0.732,-0.581,0.936,0.567,27.916,19.034,22.025,19,45
img05.bmp,bottom_right,void,33,394,82.426,0.652,-0.129,0.938,0.591,27.268,20.683,22.398,19,45
img05.bmp,bottom_right,void,34,371,91.397,0.908,0.997,0.925,0.424,35.835,15.046,21.734,19,45
img05.bmp,bottom_right,void,35,561,101.326,0.783,1.084,0.949,0.562,36.062,22.413,26.726,19,45
img05.bmp,bottom_right,void,36,72,41.835,0.972,0.582,0.847,0.346,20.222,4.715,9.575,19,45
img05.bmp,bottom_right,void,37,217,62.87,0.879,1.456,0.939,0.696,25.304,12.076,16.622,19,45
img05.bmp,bottom_right,void,38,84,41.249,0.937,-1.097,0.894,0.449,18.203,6.343,10.342,19,45
img05.bmp,bottom_right,void,39,2,0.0,1.0,1.571,1.0,1.0,2.0,0.0,1.596,19,45
img05.bmp,bottom_right,void,40,122,52.971,0.956,1.443,0.891,0.635,23.916,7.014,12.463,19,45
img05.bmp,bottom_right,void,41,232,64.527,0.846,1.495,0.943,0.661,24.8,13.221,17.187,19,45
img05.bmp,bottom_right,void,42,170,61.113,0.933,1.32,0.909,0.545,25.668,9.232,14.712,19,45
img05.bmp,bottom_right,void,43,89,40.627,0.919,-1.144,0.899,0.524,17.374,6.859,10.645,19,45
img05.bmp,bottom_right,void,44,33,25.349,0.973,0.983,0.846,0.375,13.536,3.139,6.482,19,45
img05.bmp,bottom_right,void,45,13,12.243,0.95,1.418,0.867,0.619,7.239,2.271,4.068,19,45
img06.bmp,top_left,part,0,38289,4023.081,0.145,-1.255,0.757,0.74,279.495,276.524,220.796,20,42
img06.bmp,top_left,void,1,79,33.799,0.744,-1.27,0.919,0.608,12.695,8.488,10.029,20,42
img06.bmp,top_left,void,2,94,43.763,0.944,-1.361,0.87,0.588,19.76,6.507,10.94,20,42
img06.bmp,top_left,void,3,213,70.527,0.951,-1.291,0.891,0.507,30.651,9.498,16.468,20,42
img06.bmp,top_left,void,4,212,64.213,0.887,-1.462,0.918,0.627,25.443,11.765,16.429,20,42
img06.bmp,top_left,void,5,160,52.284,0.889,0.979,0.941,0.561,21.758,9.964,14.273,20,42
img06.bmp,top_left,void,6,351,74.77,0.295,-0.263,0.939,0.665,22.542,21.539,21.14,20,42
img06.bmp,top_left,void,7,184,66.284,0.949,-1.302,0.898,0.529,28.495,8.971,15.306,20,42
img06.bmp,top_left,void,8,369,76.426,0.439,0.885,0.949,0.615,23.904,21.483,21.675,20,42
img06.bmp,top_left,void,9,345,79.355,0.729,0.256,0.913,0.581,26.937,18.45,20.959,20,42
img06.bmp,top_left,void,10,282,76.669,0.908,-0.844,0.916,0.452,30.887,12.95,18.949,20,42
img06.bmp,top_left,void,11,466,87.497,0.645,0.91,0.955,0.595,29.161,22.277,24.358,20,42
img06.bmp,top_left,void,12,359,95.841,0.943,0.2,0.907,0.515,39.532,13.139,21.38,20,42
img06.bmp,top_left,void,13,372,87.355,0.892,-1.312,0.923,0.576,34.293,15.519,21.763,20,42
img06.bmp,top_left,void,14,227,78.87,0.968,0.184,0.883,0.54,35.399,8.912,17.001,20,42
img06.bmp,top_left,void,15,152,57.941,0.95,-0.932,0.905,0.426,25.883,8.085,13.912,20,42
img06.bmp,top_left,void,16,642,114.569,0.879,-1.171,0.933,0.533,43.579,20.811,28.591,20,42
img06.bmp,top_left,void,17,614,103.74,0.749,-1.25,0.946,0.593,36.071,23.908,27.96,20,42
img06.bmp,top_left,void,18,252,69.698,0.886,0.557,0.94,0.583,27.507,12.771,17.912,20,42
img06.bmp,top_left,void,19,642,114.569,0.881,-1.161,0.937,0.527,43.835,20.727,28.591,20,42
img06.bmp,top_left,void,20,186,58.142,0.896,-0.076,0.925,0.735,23.915,10.598,15.389,20,42
img06.bmp,top_left,void,21,454,85.598,0.442,0.223,0.938,0.647,26.484,23.757,24.043,20,42
img06.bmp,top_left,void,22,373,78.426,0.751,0.869,0.944,0.597,27.934,18.448,21.793,20,42
img06.bmp,top_left,void,23,386,81.527,0.794,0.523,0.941,0.627,29.829,18.153,22.169,20,42
img06.bmp,top_left,void,24,400,83.012,0.771,1.486,0.943,0.645,29.492,18.767,22.568,20,42
img06.bmp,top_left,void,25,363,82.426,0.858,1.166,0.936,0.558,31.387,16.097,21.499,20,42
img06.bmp,top_left,void,26,102,40.728,0.793,0.092,0.895,0.68,15.215,9.268,11.396,20,42
img06.bmp,top_left,void,27,475,91.012,0.545,0.593,0.931,0.607,28.49,23.89,24.592,20,42
img06.bmp,top_left,void,28,353,76.527,0.778,0.566,0.959,0.642,28.129,17.679,21.2,20,42
img06.bmp,top_left,void,29,120,46.971,0.912,-0.205,0.882,0.632,19.883,8.139,12.361,20,42
img06.bmp,top_left,void,30,410,81.841,0.657,-0.324,0.943,0.615,27.669,20.869,22.848,20,42
img06.bmp,top_left,void,31,458,88.184,0.701,0.312,0.937,0.642,30.191,21.541,24.148,20,42
img06.bmp,top_left,void,32,325,82.912,0.903,0.957,0.921,0.451,33.01,14.202,20.342,20,42
img06.bmp,top_left,void,33,498,94.669,0.789,0.898,0.95,0.576,34.044,20.93,25.181,20,42
img06.bmp,top_left,void,34,238,64.284,0.851,1.336,0.96,0.654,25.099,13.169,17.408,20,42
img06.bmp,top_left,void,35,153,52.284,0.839,-1.287,0.905,0.56,19.627,10.692,13.957,20,42
img06.bmp,top_left,void,36,114,47.799,0.92,1.544,0.898,0.679,20.168,7.913,12.048,20,42
img06.bmp,top_left,void,37,269,70.355,0.833,1.319,0.903,0.6,26.425,14.602,18.507,20,42
img06.bmp,top_left,void,38,196,63.355,0.919,1.216,0.912,0.503,26.208,10.344,15.797,20,42
img06.bmp,top_left,void,39,163,54.284,0.829,-1.288,0.886,0.554,20.164,11.27,14.406,20,42
img06.bmp,top_left,void,40,6,6.0,0.791,1.571,1.0,1.0,3.266,2.0,2.764,20,42
img06.bmp,top_left,void,41,1,0.0,0.0,0.785,1.0,1.0,0.0,0.0,1.128,20,42
img06.bmp,top_left,void,42,49,32.728,0.966,1.348,0.831,0.544,16.133,4.175,7.899,20,42
img06.bmp,bottom_left,part,0,37927,4085.791,0.117,-1.189,0.748,0.73,279.482,277.569,219.75,21,42
img06.bmp,bottom_left,void,1,151,48.042,0.705,1.374,0.944,0.645,17.23,12.216,13.866,21,42
img06.bmp,bottom_left,void,2,140,53.213,0.913,-1.25,0.892,0.556,21.88,8.943,13.351,21,42
img06.bmp,bottom_left,void,3,338,83.255,0.888,-1.328,0.931,0.552,32.379,14.879,20.745,21,42
img06.bmp,bottom_left,void,4,268,70.284,0.841,-1.403,0.927,0.62,26.479,14.334,18.472,21,42
img06.bmp,bottom_left,void,5,205,56.87,0.825,0.947,0.962,0.641,22.161,12.532,16.156,21,42
img06.bmp,bottom_left,void,6,45,29.213,0.971,0.858,0.957,0.375,15.499,3.682,7.569,21,42
img06.bmp,bottom_left,void,7,254,73.941,0.927,-1.357,0.917,0.567,30.864,11.597,17.983,21,42
img06.bmp,bottom_left,void,8,385,77.941,0.455,-0.014,0.948,0.67,24.609,21.92,22.14,21,42
img06.bmp,bottom_left,void,9,411,82.669,0.5,0.782,0.938,0.585,25.841,22.378,22.876,21,42
img06.bmp,bottom_left,void,10,22,18.107,0.952,0.669,0.88,0.449,9.69,2.952,5.293,21,42
img06.bmp,bottom_left,void,11,379,82.527,0.753,0.11,0.933,0.622,28.611,18.833,21.967,21,42
img06.bmp,bottom_left,void,12,355,83.497,0.884,-0.834,0.927,0.488,32.688,15.3,21.26,21,42
img06.bmp,bottom_left,void,13,494,90.326,0.601,0.853,0.945,0.587,29.379,23.486,25.079,21,42
img06.bmp,bottom_left,void,14,237,83.113,0.969,0.172,0.868,0.534,36.184,8.998,17.371,21,42
img06.bmp,bottom_left,void,15,387,99.805,0.945,0.188,0.913,0.517,41.284,13.547,22.198,21,42
img06.bmp,bottom_left,void,16,397,88.77,0.884,-1.311,0.93,0.584,34.521,16.151,22.483,21,42
img06.bmp,bottom_left,void,17,201,65.598,0.934,-0.98,0.914,0.447,27.916,9.944,15.998,21,42
img06.bmp,bottom_left,void,18,646,106.569,0.735,-1.302,0.943,0.586,36.833,24.991,28.679,21,42
img06.bmp,bottom_left,void,19,639,113.983,0.886,-1.125,0.922,0.525,44.225,20.468,28.524,21,42
img06.bmp,bottom_left,void,20,255,71.941,0.913,0.581,0.921,0.516,29.623,12.079,18.019,21,42
img06.bmp,bottom_left,void,21,156,54.385,0.917,-0.102,0.918,0.709,22.965,9.15,14.093,21,42
img06.bmp,bottom_left,void,22,638,113.154,0.887,-1.147,0.942,0.55,44.04,20.364,28.501,21,42
img06.bmp,bottom_left,void,23,445,84.426,0.413,-0.077,0.957,0.636,26.201,23.86,23.803,21,42
img06.bmp,bottom_left,void,24,405,87.012,0.831,0.551,0.929,0.562,32.168,17.904,22.708,21,42
img06.bmp,bottom_left,void,25,373,77.355,0.764,0.873,0.947,0.648,28.074,18.12,21.793,21,42
img06.bmp,bottom_left,void,26,76,33.556,0.807,-0.173,0.905,0.65,13.266,7.843,9.837,21,42
img06.bmp,bottom_left,void,27,380,81.012,0.782,1.493,0.936,0.613,29.007,18.095,21.996,21,42
img06.bmp,bottom_left,void,28,346,83.012,0.869,1.167,0.918,0.531,31.346,15.492,20.989,21,42
img06.bmp,bottom_left,void,29,454,87.255,0.368,0.921,0.928,0.601,26.471,24.611,24.043,21,42
img06.bmp,bottom_left,void,30,357,79.77,0.839,0.652,0.944,0.575,30.166,16.433,21.32,21,42
img06.bmp,bottom_left,void,31,97,39.799,0.904,-0.276,0.924,0.634,17.235,7.379,11.113,21,42
img06.bmp,bottom_left,void,32,382,78.669,0.643,-0.476,0.95,0.593,26.346,20.175,22.054,21,42
img06.bmp,bottom_left,void,33,438,85.255,0.57,0.228,0.94,0.629,27.645,22.714,23.615,21,42
img06.bmp,bottom_left,void,34,301,82.326,0.912,0.966,0.896,0.418,32.775,13.428,19.577,21,42
img06.bmp,bottom_left,void,35,468,92.669,0.801,0.976,0.94,0.562,33.453,20.019,24.411,21,42
img06.bmp,bottom_left,void,36,211,62.284,0.893,1.37,0.934,0.624,25.719,11.599,16.391,21,42
img06.bmp,bottom_left,void,37,116,44.385,0.892,-1.257,0.935,0.644,18.553,8.403,12.153,21,42
